X1,session.code,participant.code,participant.payoff,subsession.round_number,player.id_in_group,player.infected,player.cumulative_earnings,player.my_endowment,player.contribution,player.actual_payment,player.payoff,player.transmission_chance,player.second_player_contribution_0,player.second_player_contribution_1,player.second_player_contribution_2,player.second_player_contribution_3,player.second_player_contribution_4,group.total_contribution,group.total_infections,group.end_total_infections,group.total_earnings,group.lockdown,group.lockdown_number,group.number_of_players,cumulativeEarnings,group.condition,participant.time_started,player.age,player.gender,player.covid_positive,player.location,player.state,player.crt_widget,player.crt_lake
647,gfl6o2b9,wso9jpzr,3388,7,5,1,1320,240,3,72,168,0.25,2,2,2,2,4,33,4,5,644,0,0,9,3388,High Gini,2020-11-10T03:31:48Z,25,Female,0,Australia,QLD,100,47
648,gfl6o2b9,wso9jpzr,3388,8,5,1,1464,240,4,96,144,0,2,2,2,2,4,34,5,5,620,0,0,9,3388,High Gini,2020-11-10T03:31:48Z,25,Female,0,Australia,QLD,100,47
649,gfl6o2b9,wso9jpzr,3388,9,5,1,1656,240,2,48,192,0,2,2,2,2,4,34,5,5,660,0,0,9,3388,High Gini,2020-11-10T03:31:48Z,25,Female,0,Australia,QLD,100,47
650,gfl6o2b9,wso9jpzr,3388,10,5,1,1848,240,2,48,192,0,2,2,2,2,4,35,5,5,656,0,0,9,3388,High Gini,2020-11-10T03:31:48Z,25,Female,0,Australia,QLD,100,47
651,gfl6o2b9,wso9jpzr,3388,11,5,1,1928,100,2,20,80,0,2,2,2,2,2,31,5,5,630,0,0,9,3388,Equality,2020-11-10T03:31:48Z,25,Female,0,Australia,QLD,100,47
652,gfl6o2b9,wso9jpzr,3388,12,5,1,2008,100,2,20,80,0,2,2,2,2,4,31,5,5,630,0,0,9,3388,Equality,2020-11-10T03:31:48Z,25,Female,0,Australia,QLD,100,47
653,gfl6o2b9,wso9jpzr,3388,13,5,1,2088,100,2,20,80,0,2,2,2,2,4,31,5,6,630,0,0,9,3388,Equality,2020-11-10T03:31:48Z,25,Female,0,Australia,QLD,100,47
654,gfl6o2b9,wso9jpzr,3388,14,5,1,2118,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,6,300,1,1,9,3388,Equality,2020-11-10T03:31:48Z,25,Female,0,Australia,QLD,100,47
655,gfl6o2b9,wso9jpzr,3388,15,5,0,2148,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,1,300,1,1,9,3388,Equality,2020-11-10T03:31:48Z,25,Female,0,Australia,QLD,100,47
656,gfl6o2b9,wso9jpzr,3388,16,5,0,2228,100,2,20,80,0,2,2,2,2,4,23,1,1,710,0,1,9,3388,Equality,2020-11-10T03:31:48Z,25,Female,0,Australia,QLD,100,47
657,gfl6o2b9,wso9jpzr,3388,17,5,0,2308,100,2,20,80,0.12,2,2,2,2,4,21,1,3,730,0,1,9,3388,Equality,2020-11-10T03:31:48Z,25,Female,0,Australia,QLD,100,47
658,gfl6o2b9,wso9jpzr,3388,18,5,0,2388,100,2,20,80,0.25,2,2,2,2,4,28,3,3,660,0,1,9,3388,Equality,2020-11-10T03:31:48Z,25,Female,0,Australia,QLD,100,47
659,gfl6o2b9,wso9jpzr,3388,19,5,0,2468,100,2,20,80,0.5,2,2,2,2,4,27,3,4,670,0,1,9,3388,Equality,2020-11-10T03:31:48Z,25,Female,0,Australia,QLD,100,47
660,gfl6o2b9,wso9jpzr,3388,20,5,1,2548,100,2,20,80,0.5,2,2,2,2,4,32,4,5,620,0,1,9,3388,Equality,2020-11-10T03:31:48Z,25,Female,0,Australia,QLD,100,47
681,k9evczy1,40b83vzm,1488,1,4,0,0,100,NA,40,0,0,NA,NA,NA,NA,NA,18,1,6,450,0,0,9,1488,Equality,2020-11-10T04:34:12Z,0,NA,0,NA,NA,0,0
682,k9evczy1,40b83vzm,1488,2,4,0,30,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,6,300,1,1,9,1488,Equality,2020-11-10T04:34:12Z,0,NA,0,NA,NA,0,0
683,k9evczy1,40b83vzm,1488,3,4,0,60,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,1,300,1,1,9,1488,Equality,2020-11-10T04:34:12Z,0,NA,0,NA,NA,0,0
684,k9evczy1,40b83vzm,1488,4,4,0,60,100,NA,20,0,0.38,NA,NA,NA,NA,NA,25,1,1,480,0,1,9,1488,Equality,2020-11-10T04:34:12Z,0,NA,0,NA,NA,0,0
685,k9evczy1,40b83vzm,1488,5,4,1,160,100,0,0,100,1,1,2,2,3,4,19,1,5,680,0,1,9,1488,Equality,2020-11-10T04:34:12Z,0,NA,0,NA,NA,0,0
686,k9evczy1,40b83vzm,1488,6,4,1,230,100,3,30,70,0,0,0,1,2,3,31,5,3,480,0,1,9,1488,Equality,2020-11-10T04:34:12Z,0,NA,0,NA,NA,0,0
687,k9evczy1,40b83vzm,1488,7,4,1,320,100,1,10,90,0,3,2,2,2,2,24,3,5,620,0,1,9,1488,Equality,2020-11-10T04:34:12Z,0,NA,0,NA,NA,0,0
688,k9evczy1,40b83vzm,1488,8,4,1,390,100,3,30,70,0,2,2,2,3,4,29,5,5,570,0,1,9,1488,Equality,2020-11-10T04:34:12Z,0,NA,0,NA,NA,0,0
689,k9evczy1,40b83vzm,1488,9,4,1,480,100,1,10,90,0,0,1,1,1,2,25,5,7,690,0,1,9,1488,Equality,2020-11-10T04:34:12Z,0,NA,0,NA,NA,0,0
690,k9evczy1,40b83vzm,1488,10,4,1,510,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,7,7,300,1,2,9,1488,Equality,2020-11-10T04:34:12Z,0,NA,0,NA,NA,0,0
691,k9evczy1,40b83vzm,1488,11,4,0,528,60,NA,NA,18,NA,NA,NA,NA,NA,NA,0,7,1,300,1,2,9,1488,Low Gini,2020-11-10T04:34:12Z,0,NA,0,NA,NA,0,0
692,k9evczy1,40b83vzm,1488,12,4,1,576,60,2,12,48,0,0,0,1,1,2,16,1,5,790,0,2,9,1488,Low Gini,2020-11-10T04:34:12Z,0,NA,0,NA,NA,0,0
693,k9evczy1,40b83vzm,1488,13,4,1,618,60,3,18,42,0,4,4,4,4,4,29,5,5,652,0,2,9,1488,Low Gini,2020-11-10T04:34:12Z,0,NA,0,NA,NA,0,0
694,k9evczy1,40b83vzm,1488,14,4,1,666,60,2,12,48,0,3,2,2,2,1,27,5,6,664,0,2,9,1488,Low Gini,2020-11-10T04:34:12Z,0,NA,0,NA,NA,0,0
695,k9evczy1,40b83vzm,1488,15,4,1,684,60,NA,NA,18,NA,NA,NA,NA,NA,NA,0,6,6,300,1,3,9,1488,Low Gini,2020-11-10T04:34:12Z,0,NA,0,NA,NA,0,0
696,k9evczy1,40b83vzm,1488,16,4,0,702,60,NA,NA,18,NA,NA,NA,NA,NA,NA,0,6,1,300,1,3,9,1488,Low Gini,2020-11-10T04:34:12Z,0,NA,0,NA,NA,0,0
697,k9evczy1,40b83vzm,1488,17,4,0,744,60,3,18,42,0.19,3,3,2,2,2,21,1,5,724,0,3,9,1488,Low Gini,2020-11-10T04:34:12Z,0,NA,0,NA,NA,0,0
698,k9evczy1,40b83vzm,1488,18,4,0,780,60,4,24,36,0,2,2,3,3,3,33,5,6,588,0,3,9,1488,Low Gini,2020-11-10T04:34:12Z,0,NA,0,NA,NA,0,0
699,k9evczy1,40b83vzm,1488,19,4,0,798,60,NA,NA,18,NA,NA,NA,NA,NA,NA,0,6,6,300,1,4,9,1488,Low Gini,2020-11-10T04:34:12Z,0,NA,0,NA,NA,0,0
700,k9evczy1,40b83vzm,1488,20,4,0,816,60,NA,NA,18,NA,NA,NA,NA,NA,NA,0,6,1,300,1,4,9,1488,Low Gini,2020-11-10T04:34:12Z,0,NA,0,NA,NA,0,0
721,k9evczy1,4oyv00vx,1478,1,10,0,70,100,3,30,70,0.25,2,2,2,2,2,18,1,6,450,0,0,9,1478,Equality,2020-11-10T04:34:12Z,29,Female,0,Australia,NSW,5,47
722,k9evczy1,4oyv00vx,1478,2,10,0,100,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,6,300,1,1,9,1478,Equality,2020-11-10T04:34:12Z,29,Female,0,Australia,NSW,5,47
723,k9evczy1,4oyv00vx,1478,3,10,0,130,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,1,300,1,1,9,1478,Equality,2020-11-10T04:34:12Z,29,Female,0,Australia,NSW,5,47
724,k9evczy1,4oyv00vx,1478,4,10,0,190,100,4,40,60,0,3,3,3,3,4,25,1,1,480,0,1,9,1478,Equality,2020-11-10T04:34:12Z,29,Female,0,Australia,NSW,5,47
725,k9evczy1,4oyv00vx,1478,5,10,0,270,100,2,20,80,0.5,3,3,3,3,3,19,1,5,680,0,1,9,1478,Equality,2020-11-10T04:34:12Z,29,Female,0,Australia,NSW,5,47
726,k9evczy1,4oyv00vx,1478,6,10,0,340,100,3,30,70,0.06,3,3,3,3,3,31,5,3,480,0,1,9,1478,Equality,2020-11-10T04:34:12Z,29,Female,0,Australia,NSW,5,47
727,k9evczy1,4oyv00vx,1478,7,10,1,440,100,0,0,100,1,3,3,3,3,3,24,3,5,620,0,1,9,1478,Equality,2020-11-10T04:34:12Z,29,Female,0,Australia,NSW,5,47
728,k9evczy1,4oyv00vx,1478,8,10,1,500,100,4,40,60,0,3,3,3,3,3,29,5,5,570,0,1,9,1478,Equality,2020-11-10T04:34:12Z,29,Female,0,Australia,NSW,5,47
729,k9evczy1,4oyv00vx,1478,9,10,1,560,100,4,40,60,0,3,3,3,3,3,25,5,7,690,0,1,9,1478,Equality,2020-11-10T04:34:12Z,29,Female,0,Australia,NSW,5,47
730,k9evczy1,4oyv00vx,1478,10,10,1,590,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,7,7,300,1,2,9,1478,Equality,2020-11-10T04:34:12Z,29,Female,0,Australia,NSW,5,47
731,k9evczy1,4oyv00vx,1478,11,10,0,608,60,NA,NA,18,NA,NA,NA,NA,NA,NA,0,7,1,300,1,2,9,1478,Low Gini,2020-11-10T04:34:12Z,29,Female,0,Australia,NSW,5,47
732,k9evczy1,4oyv00vx,1478,12,10,1,656,60,2,12,48,0.25,3,3,3,3,3,16,1,5,790,0,2,9,1478,Low Gini,2020-11-10T04:34:12Z,29,Female,0,Australia,NSW,5,47
733,k9evczy1,4oyv00vx,1478,13,10,1,692,60,4,24,36,0,3,3,3,3,3,29,5,5,652,0,2,9,1478,Low Gini,2020-11-10T04:34:12Z,29,Female,0,Australia,NSW,5,47
734,k9evczy1,4oyv00vx,1478,14,10,1,734,60,3,18,42,0,3,3,3,3,3,27,5,6,664,0,2,9,1478,Low Gini,2020-11-10T04:34:12Z,29,Female,0,Australia,NSW,5,47
735,k9evczy1,4oyv00vx,1478,15,10,1,752,60,NA,NA,18,NA,NA,NA,NA,NA,NA,0,6,6,300,1,3,9,1478,Low Gini,2020-11-10T04:34:12Z,29,Female,0,Australia,NSW,5,47
736,k9evczy1,4oyv00vx,1478,16,10,1,770,60,NA,NA,18,NA,NA,NA,NA,NA,NA,0,6,1,300,1,3,9,1478,Low Gini,2020-11-10T04:34:12Z,29,Female,0,Australia,NSW,5,47
737,k9evczy1,4oyv00vx,1478,17,10,0,812,60,3,18,42,0.19,3,3,3,3,3,21,1,5,724,0,3,9,1478,Low Gini,2020-11-10T04:34:12Z,29,Female,0,Australia,NSW,5,47
738,k9evczy1,4oyv00vx,1478,18,10,0,848,60,4,24,36,0,3,3,3,3,3,33,5,6,588,0,3,9,1478,Low Gini,2020-11-10T04:34:12Z,29,Female,0,Australia,NSW,5,47
739,k9evczy1,4oyv00vx,1478,19,10,0,866,60,NA,NA,18,NA,NA,NA,NA,NA,NA,0,6,6,300,1,4,9,1478,Low Gini,2020-11-10T04:34:12Z,29,Female,0,Australia,NSW,5,47
740,k9evczy1,4oyv00vx,1478,20,10,0,884,60,NA,NA,18,NA,NA,NA,NA,NA,NA,0,6,1,300,1,4,9,1478,Low Gini,2020-11-10T04:34:12Z,29,Female,0,Australia,NSW,5,47
761,k9evczy1,703hekrj,1138,1,1,0,0,100,NA,40,0,0,NA,NA,NA,NA,NA,18,1,6,450,0,0,9,1138,Equality,2020-11-10T04:34:13Z,30,Female,0,Australia,NSW,100,24
762,k9evczy1,703hekrj,1138,2,1,0,30,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,6,300,1,1,9,1138,Equality,2020-11-10T04:34:13Z,30,Female,0,Australia,NSW,100,24
763,k9evczy1,703hekrj,1138,3,1,0,60,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,1,300,1,1,9,1138,Equality,2020-11-10T04:34:13Z,30,Female,0,Australia,NSW,100,24
764,k9evczy1,703hekrj,1138,4,1,0,60,100,NA,40,0,0,NA,NA,NA,NA,NA,25,1,1,480,0,1,9,1138,Equality,2020-11-10T04:34:13Z,30,Female,0,Australia,NSW,100,24
765,k9evczy1,703hekrj,1138,5,1,1,60,100,NA,30,0,0.25,NA,NA,NA,NA,NA,19,1,5,680,0,1,9,1138,Equality,2020-11-10T04:34:13Z,30,Female,0,Australia,NSW,100,24
766,k9evczy1,703hekrj,1138,6,1,1,60,100,NA,20,0,0.12,NA,NA,NA,NA,NA,31,5,3,480,0,1,9,1138,Equality,2020-11-10T04:34:13Z,30,Female,0,Australia,NSW,100,24
767,k9evczy1,703hekrj,1138,7,1,1,120,100,4,40,60,0,1,2,3,3,1,24,3,5,620,0,1,9,1138,Equality,2020-11-10T04:34:13Z,30,Female,0,Australia,NSW,100,24
768,k9evczy1,703hekrj,1138,8,1,1,190,100,3,30,70,0,0,1,2,3,4,29,5,5,570,0,1,9,1138,Equality,2020-11-10T04:34:13Z,30,Female,0,Australia,NSW,100,24
769,k9evczy1,703hekrj,1138,9,1,1,250,100,4,40,60,0,0,1,1,2,3,25,5,7,690,0,1,9,1138,Equality,2020-11-10T04:34:13Z,30,Female,0,Australia,NSW,100,24
770,k9evczy1,703hekrj,1138,10,1,1,280,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,7,7,300,1,2,9,1138,Equality,2020-11-10T04:34:13Z,30,Female,0,Australia,NSW,100,24
771,k9evczy1,703hekrj,1138,11,1,0,298,60,NA,NA,18,NA,NA,NA,NA,NA,NA,0,7,1,300,1,2,9,1138,Low Gini,2020-11-10T04:34:13Z,30,Female,0,Australia,NSW,100,24
772,k9evczy1,703hekrj,1138,12,1,0,346,60,2,12,48,0.25,2,1,1,2,1,16,1,5,790,0,2,9,1138,Low Gini,2020-11-10T04:34:13Z,30,Female,0,Australia,NSW,100,24
773,k9evczy1,703hekrj,1138,13,1,0,388,60,3,18,42,0.25,1,2,2,2,3,29,5,5,652,0,2,9,1138,Low Gini,2020-11-10T04:34:13Z,30,Female,0,Australia,NSW,100,24
774,k9evczy1,703hekrj,1138,14,1,0,430,60,3,18,42,0.25,2,2,3,4,3,27,5,6,664,0,2,9,1138,Low Gini,2020-11-10T04:34:13Z,30,Female,0,Australia,NSW,100,24
775,k9evczy1,703hekrj,1138,15,1,0,448,60,NA,NA,18,NA,NA,NA,NA,NA,NA,0,6,6,300,1,3,9,1138,Low Gini,2020-11-10T04:34:13Z,30,Female,0,Australia,NSW,100,24
776,k9evczy1,703hekrj,1138,16,1,0,466,60,NA,NA,18,NA,NA,NA,NA,NA,NA,0,6,1,300,1,3,9,1138,Low Gini,2020-11-10T04:34:13Z,30,Female,0,Australia,NSW,100,24
777,k9evczy1,703hekrj,1138,17,1,0,508,60,3,18,42,0.19,3,2,3,2,3,21,1,5,724,0,3,9,1138,Low Gini,2020-11-10T04:34:13Z,30,Female,0,Australia,NSW,100,24
778,k9evczy1,703hekrj,1138,18,1,1,556,60,2,12,48,0.5,4,3,3,2,2,33,5,6,588,0,3,9,1138,Low Gini,2020-11-10T04:34:13Z,30,Female,0,Australia,NSW,100,24
779,k9evczy1,703hekrj,1138,19,1,1,574,60,NA,NA,18,NA,NA,NA,NA,NA,NA,0,6,6,300,1,4,9,1138,Low Gini,2020-11-10T04:34:13Z,30,Female,0,Australia,NSW,100,24
780,k9evczy1,703hekrj,1138,20,1,0,592,60,NA,NA,18,NA,NA,NA,NA,NA,NA,0,6,1,300,1,4,9,1138,Low Gini,2020-11-10T04:34:13Z,30,Female,0,Australia,NSW,100,24
801,k9evczy1,7b16xoyr,3940,1,8,1,100,100,0,0,100,0,2,1,0,0,0,18,1,6,450,0,0,9,3940,Equality,2020-11-10T04:34:13Z,26,Male,0,Australia,NSW,5,47
802,k9evczy1,7b16xoyr,3940,2,8,1,130,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,6,300,1,1,9,3940,Equality,2020-11-10T04:34:13Z,26,Male,0,Australia,NSW,5,47
803,k9evczy1,7b16xoyr,3940,3,8,0,160,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,1,300,1,1,9,3940,Equality,2020-11-10T04:34:13Z,26,Male,0,Australia,NSW,5,47
804,k9evczy1,7b16xoyr,3940,4,8,0,250,100,1,10,90,0.56,3,2,2,1,0,25,1,1,480,0,1,9,3940,Equality,2020-11-10T04:34:13Z,26,Male,0,Australia,NSW,5,47
805,k9evczy1,7b16xoyr,3940,5,8,1,350,100,0,0,100,1,4,3,2,1,0,19,1,5,680,0,1,9,3940,Equality,2020-11-10T04:34:13Z,26,Male,0,Australia,NSW,5,47
806,k9evczy1,7b16xoyr,3940,6,8,0,410,100,4,40,60,0,4,3,2,1,0,31,5,3,480,0,1,9,3940,Equality,2020-11-10T04:34:13Z,26,Male,0,Australia,NSW,5,47
807,k9evczy1,7b16xoyr,3940,7,8,0,490,100,2,20,80,0.5,4,3,0,0,0,24,3,5,620,0,1,9,3940,Equality,2020-11-10T04:34:13Z,26,Male,0,Australia,NSW,5,47
808,k9evczy1,7b16xoyr,3940,8,8,0,570,100,2,20,80,0.5,4,3,2,2,0,29,5,5,570,0,1,9,3940,Equality,2020-11-10T04:34:13Z,26,Male,0,Australia,NSW,5,47
809,k9evczy1,7b16xoyr,3940,9,8,0,630,100,4,40,60,0,4,4,3,3,0,25,5,7,690,0,1,9,3940,Equality,2020-11-10T04:34:13Z,26,Male,0,Australia,NSW,5,47
810,k9evczy1,7b16xoyr,3940,10,8,0,660,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,7,7,300,1,2,9,3940,Equality,2020-11-10T04:34:13Z,26,Male,0,Australia,NSW,5,47
811,k9evczy1,7b16xoyr,3940,11,8,0,708,160,NA,NA,48,NA,NA,NA,NA,NA,NA,0,7,1,300,1,2,9,3940,Low Gini,2020-11-10T04:34:13Z,26,Male,0,Australia,NSW,5,47
812,k9evczy1,7b16xoyr,3940,12,8,1,868,160,0,0,160,0.5,4,3,2,1,0,16,1,5,790,0,2,9,3940,Low Gini,2020-11-10T04:34:13Z,26,Male,0,Australia,NSW,5,47
813,k9evczy1,7b16xoyr,3940,13,8,1,996,160,2,32,128,0,4,3,3,2,0,29,5,5,652,0,2,9,3940,Low Gini,2020-11-10T04:34:13Z,26,Male,0,Australia,NSW,5,47
814,k9evczy1,7b16xoyr,3940,14,8,1,1124,160,2,32,128,0,4,3,3,2,1,27,5,6,664,0,2,9,3940,Low Gini,2020-11-10T04:34:13Z,26,Male,0,Australia,NSW,5,47
815,k9evczy1,7b16xoyr,3940,15,8,1,1172,160,NA,NA,48,NA,NA,NA,NA,NA,NA,0,6,6,300,1,3,9,3940,Low Gini,2020-11-10T04:34:13Z,26,Male,0,Australia,NSW,5,47
816,k9evczy1,7b16xoyr,3940,16,8,0,1220,160,NA,NA,48,NA,NA,NA,NA,NA,NA,0,6,1,300,1,3,9,3940,Low Gini,2020-11-10T04:34:13Z,26,Male,0,Australia,NSW,5,47
817,k9evczy1,7b16xoyr,3940,17,8,1,1364,160,1,16,144,0.56,4,3,3,2,1,21,1,5,724,0,3,9,3940,Low Gini,2020-11-10T04:34:13Z,26,Male,0,Australia,NSW,5,47
818,k9evczy1,7b16xoyr,3940,18,8,1,1460,160,4,64,96,0,4,3,3,2,1,33,5,6,588,0,3,9,3940,Low Gini,2020-11-10T04:34:13Z,26,Male,0,Australia,NSW,5,47
819,k9evczy1,7b16xoyr,3940,19,8,1,1508,160,NA,NA,48,NA,NA,NA,NA,NA,NA,0,6,6,300,1,4,9,3940,Low Gini,2020-11-10T04:34:13Z,26,Male,0,Australia,NSW,5,47
820,k9evczy1,7b16xoyr,3940,20,8,0,1556,160,NA,NA,48,NA,NA,NA,NA,NA,NA,0,6,1,300,1,4,9,3940,Low Gini,2020-11-10T04:34:13Z,26,Male,0,Australia,NSW,5,47
841,k9evczy1,afin3l5u,1630,1,6,1,0,100,NA,0,0,1,NA,NA,NA,NA,NA,18,1,6,450,0,0,9,1630,Equality,2020-11-10T04:34:13Z,42,Male,0,Australia,QLD,0,0
842,k9evczy1,afin3l5u,1630,2,6,1,30,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,6,300,1,1,9,1630,Equality,2020-11-10T04:34:13Z,42,Male,0,Australia,QLD,0,0
843,k9evczy1,afin3l5u,1630,3,6,0,60,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,1,300,1,1,9,1630,Equality,2020-11-10T04:34:13Z,42,Male,0,Australia,QLD,0,0
844,k9evczy1,afin3l5u,1630,4,6,1,150,100,1,10,90,0,0,0,2,4,4,25,1,1,480,0,1,9,1630,Equality,2020-11-10T04:34:13Z,42,Male,0,Australia,QLD,0,0
845,k9evczy1,afin3l5u,1630,5,6,1,250,100,0,0,100,0,0,0,1,4,4,19,1,5,680,0,1,9,1630,Equality,2020-11-10T04:34:13Z,42,Male,0,Australia,QLD,0,0
846,k9evczy1,afin3l5u,1630,6,6,0,310,100,4,40,60,0,4,4,4,4,4,31,5,3,480,0,1,9,1630,Equality,2020-11-10T04:34:13Z,42,Male,0,Australia,QLD,0,0
847,k9evczy1,afin3l5u,1630,7,6,0,370,100,4,40,60,0,2,2,2,3,4,24,3,5,620,0,1,9,1630,Equality,2020-11-10T04:34:13Z,42,Male,0,Australia,QLD,0,0
848,k9evczy1,afin3l5u,1630,8,6,0,430,100,4,40,60,0,4,4,4,4,4,29,5,5,570,0,1,9,1630,Equality,2020-11-10T04:34:13Z,42,Male,0,Australia,QLD,0,0
849,k9evczy1,afin3l5u,1630,9,6,0,490,100,4,40,60,0,4,4,4,4,4,25,5,7,690,0,1,9,1630,Equality,2020-11-10T04:34:13Z,42,Male,0,Australia,QLD,0,0
850,k9evczy1,afin3l5u,1630,10,6,0,520,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,7,7,300,1,2,9,1630,Equality,2020-11-10T04:34:13Z,42,Male,0,Australia,QLD,0,0
851,k9evczy1,afin3l5u,1630,11,6,0,538,60,NA,NA,18,NA,NA,NA,NA,NA,NA,0,7,1,300,1,2,9,1630,Low Gini,2020-11-10T04:34:13Z,42,Male,0,Australia,QLD,0,0
852,k9evczy1,afin3l5u,1630,12,6,0,592,60,1,6,54,0.38,0,1,2,3,4,16,1,5,790,0,2,9,1630,Low Gini,2020-11-10T04:34:13Z,42,Male,0,Australia,QLD,0,0
853,k9evczy1,afin3l5u,1630,13,6,0,628,60,4,24,36,0,4,4,4,4,4,29,5,5,652,0,2,9,1630,Low Gini,2020-11-10T04:34:13Z,42,Male,0,Australia,QLD,0,0
854,k9evczy1,afin3l5u,1630,14,6,0,664,60,4,24,36,0,4,4,4,4,4,27,5,6,664,0,2,9,1630,Low Gini,2020-11-10T04:34:13Z,42,Male,0,Australia,QLD,0,0
855,k9evczy1,afin3l5u,1630,15,6,0,682,60,NA,NA,18,NA,NA,NA,NA,NA,NA,0,6,6,300,1,3,9,1630,Low Gini,2020-11-10T04:34:13Z,42,Male,0,Australia,QLD,0,0
856,k9evczy1,afin3l5u,1630,16,6,0,700,60,NA,NA,18,NA,NA,NA,NA,NA,NA,0,6,1,300,1,3,9,1630,Low Gini,2020-11-10T04:34:13Z,42,Male,0,Australia,QLD,0,0
857,k9evczy1,afin3l5u,1630,17,6,1,754,60,1,6,54,0,0,0,1,4,4,21,1,5,724,0,3,9,1630,Low Gini,2020-11-10T04:34:13Z,42,Male,0,Australia,QLD,0,0
858,k9evczy1,afin3l5u,1630,18,6,1,790,60,4,24,36,0,4,4,4,4,4,33,5,6,588,0,3,9,1630,Low Gini,2020-11-10T04:34:13Z,42,Male,0,Australia,QLD,0,0
859,k9evczy1,afin3l5u,1630,19,6,1,808,60,NA,NA,18,NA,NA,NA,NA,NA,NA,0,6,6,300,1,4,9,1630,Low Gini,2020-11-10T04:34:13Z,42,Male,0,Australia,QLD,0,0
860,k9evczy1,afin3l5u,1630,20,6,0,826,60,NA,NA,18,NA,NA,NA,NA,NA,NA,0,6,1,300,1,4,9,1630,Low Gini,2020-11-10T04:34:13Z,42,Male,0,Australia,QLD,0,0
881,k9evczy1,b2r7p37s,3972,1,7,1,100,100,0,0,100,1,0,0,0,1,2,18,1,6,450,0,0,9,3972,Equality,2020-11-10T04:34:13Z,20,Male,0,Australia,VIC,100,24
882,k9evczy1,b2r7p37s,3972,2,7,1,130,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,6,300,1,1,9,3972,Equality,2020-11-10T04:34:13Z,20,Male,0,Australia,VIC,100,24
883,k9evczy1,b2r7p37s,3972,3,7,0,160,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,1,300,1,1,9,3972,Equality,2020-11-10T04:34:13Z,20,Male,0,Australia,VIC,100,24
884,k9evczy1,b2r7p37s,3972,4,7,0,240,100,2,20,80,0.38,1,1,1,2,3,25,1,1,480,0,1,9,3972,Equality,2020-11-10T04:34:13Z,20,Male,0,Australia,VIC,100,24
885,k9evczy1,b2r7p37s,3972,5,7,0,330,100,1,10,90,0.75,0,1,1,2,3,19,1,5,680,0,1,9,3972,Equality,2020-11-10T04:34:13Z,20,Male,0,Australia,VIC,100,24
886,k9evczy1,b2r7p37s,3972,6,7,0,430,100,0,0,100,0.25,0,0,1,2,3,31,5,3,480,0,1,9,3972,Equality,2020-11-10T04:34:13Z,20,Male,0,Australia,VIC,100,24
887,k9evczy1,b2r7p37s,3972,7,7,1,530,100,0,0,100,1,0,0,0,2,2,24,3,5,620,0,1,9,3972,Equality,2020-11-10T04:34:13Z,20,Male,0,Australia,VIC,100,24
888,k9evczy1,b2r7p37s,3972,8,7,1,620,100,1,10,90,0,0,0,1,2,2,29,5,5,570,0,1,9,3972,Equality,2020-11-10T04:34:13Z,20,Male,0,Australia,VIC,100,24
889,k9evczy1,b2r7p37s,3972,9,7,1,710,100,1,10,90,0,0,0,0,2,3,25,5,7,690,0,1,9,3972,Equality,2020-11-10T04:34:13Z,20,Male,0,Australia,VIC,100,24
890,k9evczy1,b2r7p37s,3972,10,7,1,740,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,7,7,300,1,2,9,3972,Equality,2020-11-10T04:34:13Z,20,Male,0,Australia,VIC,100,24
891,k9evczy1,b2r7p37s,3972,11,7,0,788,160,NA,NA,48,NA,NA,NA,NA,NA,NA,0,7,1,300,1,2,9,3972,Low Gini,2020-11-10T04:34:13Z,20,Male,0,Australia,VIC,100,24
892,k9evczy1,b2r7p37s,3972,12,7,1,948,160,0,0,160,0.5,0,0,0,2,2,16,1,5,790,0,2,9,3972,Low Gini,2020-11-10T04:34:13Z,20,Male,0,Australia,VIC,100,24
893,k9evczy1,b2r7p37s,3972,13,7,1,1076,160,2,32,128,0,0,0,1,2,2,29,5,5,652,0,2,9,3972,Low Gini,2020-11-10T04:34:13Z,20,Male,0,Australia,VIC,100,24
894,k9evczy1,b2r7p37s,3972,14,7,1,1204,160,2,32,128,0,0,0,1,2,3,27,5,6,664,0,2,9,3972,Low Gini,2020-11-10T04:34:13Z,20,Male,0,Australia,VIC,100,24
