participant.id_in_session,participant.code,participant.time_started,participant.payoff,player.id_in_group,player.infected,player.cumulative_earnings,player.actual_payment,player.transmission_chance,player.contribution,player.others_contribution_percentage,player.timeout,player.second_player_contribution_0,player.second_player_contribution_1,player.second_player_contribution_2,player.second_player_contribution_3,player.second_player_contribution_4,player.others_prediction,player.payoff,group.id_in_subsession,group.total_contribution,group.contribution_percentage,group.total_infections,group.end_total_infections,group.total_earnings,group.average_earnings,group.lockdown,group.lockdown_round,group.lockdown_number,group.lockdown_cost,group.patient_zero_switch,subsession.round_number,session.code,session.is_demo
11,tcn0caiz,2021-01-21 11:16:51.494081+00:00,1870,1,0,1080,30,0.12,3,40,0,4,4,3,3,0,1,70,2,19,43.18,1,3,850,77,0,0,7,60,0,26,wbj7asnz,0
1,wfgl8hda,2021-01-21 11:16:50.839362+00:00,580,10,0,340,,0,4,52.5,1,,,,,,,0,2,25,56.82,3,5,710,65,0,0,7,60,0,27,wbj7asnz,0
2,aggl3yve,2021-01-21 11:16:51.158297+00:00,1900,3,0,1190,30,0.25,3,55,0,4,4,4,4,0,3,70,2,25,56.82,3,5,710,65,0,0,7,60,0,27,wbj7asnz,0
3,bpfehv87,2021-01-21 11:16:51.357821+00:00,2100,8,0,1300,20,0.5,2,57.5,0,1,1,2,2,4,2,80,2,25,56.82,3,5,710,65,0,0,7,60,0,27,wbj7asnz,0
4,lpdyleza,2021-01-21 11:16:51.925179+00:00,2370,7,1,1430,0,0,0,62.5,0,0,0,0,0,0,3,100,2,25,56.82,3,5,710,65,0,0,7,60,0,27,wbj7asnz,0
5,9m91midn,2021-01-21 11:16:51.404784+00:00,2160,2,1,1300,10,0.75,1,60,0,1,1,1,1,1,1,90,2,25,56.82,3,5,710,65,0,0,7,60,0,27,wbj7asnz,0
6,dvibaj70,2021-01-21 11:16:51.862033+00:00,1700,11,1,900,20,0,2,57.5,0,,,,,,,0,2,25,56.82,3,5,710,65,0,0,7,60,0,27,wbj7asnz,0
7,wm8nj720,2021-01-21 11:16:51.269899+00:00,2420,9,1,1530,0,0,0,62.5,0,0,0,1,1,0,1,100,2,25,56.82,3,5,710,65,0,0,7,60,0,27,wbj7asnz,0
8,ho98lc10,2021-01-21 11:16:51.770022+00:00,1870,6,0,1130,30,0.25,3,55,0,3,3,3,3,4,3,70,2,25,56.82,3,5,710,65,0,0,7,60,0,27,wbj7asnz,0
9,xxdgeu81,2021-01-21 11:16:51.662779+00:00,2030,4,1,1200,30,0.25,3,55,0,0,4,3,3,3,2,70,2,25,56.82,3,5,710,65,0,0,7,60,0,27,wbj7asnz,0
10,504i25gn,2021-01-21 11:16:51.590042+00:00,2230,5,0,1410,30,0.25,3,55,0,3,3,3,3,3,3,70,2,25,56.82,3,5,710,65,0,0,7,60,0,27,wbj7asnz,0
11,tcn0caiz,2021-01-21 11:16:51.494081+00:00,1870,1,0,1140,40,0,4,52.5,0,4,4,4,4,0,3,60,2,25,56.82,3,5,710,65,0,0,7,60,0,27,wbj7asnz,0
1,wfgl8hda,2021-01-21 11:16:50.839362+00:00,580,10,0,340,,0,4,57.5,1,,,,,,,0,2,27,61.36,5,5,770,70,0,0,7,60,0,28,wbj7asnz,0
2,aggl3yve,2021-01-21 11:16:51.158297+00:00,1900,3,0,1250,40,0,4,57.5,0,4,4,4,4,3,4,60,2,27,61.36,5,5,770,70,0,0,7,60,0,28,wbj7asnz,0
3,bpfehv87,2021-01-21 11:16:51.357821+00:00,2100,8,0,1360,40,0,4,57.5,0,2,2,2,3,4,3,60,2,27,61.36,5,5,770,70,0,0,7,60,0,28,wbj7asnz,0
4,lpdyleza,2021-01-21 11:16:51.925179+00:00,2370,7,1,1530,0,0,0,67.5,0,0,0,0,0,0,3,100,2,27,61.36,5,5,770,70,0,0,7,60,0,28,wbj7asnz,0
5,9m91midn,2021-01-21 11:16:51.404784+00:00,2160,2,1,1390,10,0,1,65,0,1,1,1,1,1,1,90,2,27,61.36,5,5,770,70,0,0,7,60,0,28,wbj7asnz,0
6,dvibaj70,2021-01-21 11:16:51.862033+00:00,1700,11,1,980,20,0,2,62.5,0,0,1,2,3,4,2,80,2,27,61.36,5,5,770,70,0,0,7,60,0,28,wbj7asnz,0
7,wm8nj720,2021-01-21 11:16:51.269899+00:00,2420,9,1,1620,10,0,1,65,0,0,1,1,1,0,2,90,2,27,61.36,5,5,770,70,0,0,7,60,0,28,wbj7asnz,0
8,ho98lc10,2021-01-21 11:16:51.770022+00:00,1870,6,0,1190,40,0,4,57.5,0,4,4,4,4,4,4,60,2,27,61.36,5,5,770,70,0,0,7,60,0,28,wbj7asnz,0
9,xxdgeu81,2021-01-21 11:16:51.662779+00:00,2030,4,1,1300,0,0,0,67.5,0,0,0,0,0,0,3,100,2,27,61.36,5,5,770,70,0,0,7,60,0,28,wbj7asnz,0
10,504i25gn,2021-01-21 11:16:51.590042+00:00,2230,5,0,1480,30,0.25,3,60,0,3,3,3,3,3,3,70,2,27,61.36,5,5,770,70,0,0,7,60,0,28,wbj7asnz,0
11,tcn0caiz,2021-01-21 11:16:51.494081+00:00,1870,1,0,1200,40,0,4,57.5,0,4,4,4,4,4,3,60,2,27,61.36,5,5,770,70,0,0,7,60,0,28,wbj7asnz,0
1,wfgl8hda,2021-01-21 11:16:50.839362+00:00,580,10,0,340,,0,4,42.5,1,,,,,,,0,2,21,47.73,5,7,830,75,0,0,7,60,0,29,wbj7asnz,0
2,aggl3yve,2021-01-21 11:16:51.158297+00:00,1900,3,0,1310,40,0,4,42.5,0,4,4,4,4,3,4,60,2,21,47.73,5,7,830,75,0,0,7,60,0,29,wbj7asnz,0
3,bpfehv87,2021-01-21 11:16:51.357821+00:00,2100,8,1,1430,30,0.25,3,45,0,3,3,3,3,4,3,70,2,21,47.73,5,7,830,75,0,0,7,60,0,29,wbj7asnz,0
4,lpdyleza,2021-01-21 11:16:51.925179+00:00,2370,7,1,1630,0,0,0,52.5,0,0,0,0,0,0,1,100,2,21,47.73,5,7,830,75,0,0,7,60,0,29,wbj7asnz,0
5,9m91midn,2021-01-21 11:16:51.404784+00:00,2160,2,1,1480,10,0,1,50,0,1,1,1,1,1,1,90,2,21,47.73,5,7,830,75,0,0,7,60,0,29,wbj7asnz,0
6,dvibaj70,2021-01-21 11:16:51.862033+00:00,1700,11,1,1060,20,0,2,47.5,0,0,1,2,3,4,2,80,2,21,47.73,5,7,830,75,0,0,7,60,0,29,wbj7asnz,0
7,wm8nj720,2021-01-21 11:16:51.269899+00:00,2420,9,1,1710,10,0,1,50,0,0,1,1,1,1,2,90,2,21,47.73,5,7,830,75,0,0,7,60,0,29,wbj7asnz,0
8,ho98lc10,2021-01-21 11:16:51.770022+00:00,1870,6,0,1260,30,0.25,3,45,0,4,4,4,4,4,4,70,2,21,47.73,5,7,830,75,0,0,7,60,0,29,wbj7asnz,0
9,xxdgeu81,2021-01-21 11:16:51.662779+00:00,2030,4,1,1400,0,0,0,52.5,0,0,0,0,0,0,0,100,2,21,47.73,5,7,830,75,0,0,7,60,0,29,wbj7asnz,0
10,504i25gn,2021-01-21 11:16:51.590042+00:00,2230,5,0,1550,30,0.25,3,45,0,3,3,3,3,3,4,70,2,21,47.73,5,7,830,75,0,0,7,60,0,29,wbj7asnz,0
11,tcn0caiz,2021-01-21 11:16:51.494081+00:00,1870,1,1,1300,0,1,0,52.5,0,4,4,4,4,4,4,100,2,21,47.73,5,7,830,75,0,0,7,60,0,29,wbj7asnz,0
1,wfgl8hda,2021-01-21 11:16:50.839362+00:00,580,10,0,380,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,8,60,0,30,wbj7asnz,0
2,aggl3yve,2021-01-21 11:16:51.158297+00:00,1900,3,0,1350,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,8,60,0,30,wbj7asnz,0
3,bpfehv87,2021-01-21 11:16:51.357821+00:00,2100,8,1,1470,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,8,60,0,30,wbj7asnz,0
4,lpdyleza,2021-01-21 11:16:51.925179+00:00,2370,7,1,1670,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,8,60,0,30,wbj7asnz,0
5,9m91midn,2021-01-21 11:16:51.404784+00:00,2160,2,1,1520,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,8,60,0,30,wbj7asnz,0
6,dvibaj70,2021-01-21 11:16:51.862033+00:00,1700,11,1,1100,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,8,60,0,30,wbj7asnz,0
7,wm8nj720,2021-01-21 11:16:51.269899+00:00,2420,9,1,1750,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,8,60,0,30,wbj7asnz,0
8,ho98lc10,2021-01-21 11:16:51.770022+00:00,1870,6,0,1300,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,8,60,0,30,wbj7asnz,0
9,xxdgeu81,2021-01-21 11:16:51.662779+00:00,2030,4,1,1440,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,8,60,0,30,wbj7asnz,0
10,504i25gn,2021-01-21 11:16:51.590042+00:00,2230,5,0,1590,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,8,60,0,30,wbj7asnz,0
11,tcn0caiz,2021-01-21 11:16:51.494081+00:00,1870,1,1,1340,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,8,60,0,30,wbj7asnz,0
1,wfgl8hda,2021-01-21 11:16:50.839362+00:00,580,10,1,420,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,8,60,0,31,wbj7asnz,0
2,aggl3yve,2021-01-21 11:16:51.158297+00:00,1900,3,0,1390,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,8,60,0,31,wbj7asnz,0
3,bpfehv87,2021-01-21 11:16:51.357821+00:00,2100,8,0,1510,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,8,60,0,31,wbj7asnz,0
4,lpdyleza,2021-01-21 11:16:51.925179+00:00,2370,7,0,1710,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,8,60,0,31,wbj7asnz,0
5,9m91midn,2021-01-21 11:16:51.404784+00:00,2160,2,0,1560,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,8,60,0,31,wbj7asnz,0
6,dvibaj70,2021-01-21 11:16:51.862033+00:00,1700,11,0,1140,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,8,60,0,31,wbj7asnz,0
7,wm8nj720,2021-01-21 11:16:51.269899+00:00,2420,9,0,1790,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,8,60,0,31,wbj7asnz,0
8,ho98lc10,2021-01-21 11:16:51.770022+00:00,1870,6,0,1340,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,8,60,0,31,wbj7asnz,0
9,xxdgeu81,2021-01-21 11:16:51.662779+00:00,2030,4,0,1480,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,8,60,0,31,wbj7asnz,0
10,504i25gn,2021-01-21 11:16:51.590042+00:00,2230,5,0,1630,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,8,60,0,31,wbj7asnz,0
11,tcn0caiz,2021-01-21 11:16:51.494081+00:00,1870,1,0,1380,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,8,60,0,31,wbj7asnz,0
1,wfgl8hda,2021-01-21 11:16:50.839362+00:00,580,10,0,420,,0,4,30,1,,,,,,,0,2,16,36.36,1,6,880,80,0,0,8,60,0,32,wbj7asnz,0
2,aggl3yve,2021-01-21 11:16:51.158297+00:00,1900,3,0,1470,20,0.5,2,35,0,4,4,3,3,0,2,80,2,16,36.36,1,6,880,80,0,0,8,60,0,32,wbj7asnz,0
3,bpfehv87,2021-01-21 11:16:51.357821+00:00,2100,8,1,1610,0,1,0,40,0,0,0,1,1,2,1,100,2,16,36.36,1,6,880,80,0,0,8,60,0,32,wbj7asnz,0
4,lpdyleza,2021-01-21 11:16:51.925179+00:00,2370,7,1,1810,0,1,0,40,0,0,0,0,0,0,0,100,2,16,36.36,1,6,880,80,0,0,8,60,0,32,wbj7asnz,0
5,9m91midn,2021-01-21 11:16:51.404784+00:00,2160,2,1,1650,10,0.75,1,37.5,0,1,1,1,1,1,1,90,2,16,36.36,1,6,880,80,0,0,8,60,0,32,wbj7asnz,0
6,dvibaj70,2021-01-21 11:16:51.862033+00:00,1700,11,1,1220,20,0.5,2,35,0,0,1,2,3,4,2,80,2,16,36.36,1,6,880,80,0,0,8,60,0,32,wbj7asnz,0
7,wm8nj720,2021-01-21 11:16:51.269899+00:00,2420,9,1,1890,0,1,0,40,0,0,0,1,1,0,1,100,2,16,36.36,1,6,880,80,0,0,8,60,0,32,wbj7asnz,0
8,ho98lc10,2021-01-21 11:16:51.770022+00:00,1870,6,0,1420,20,0.5,2,35,0,2,2,2,3,3,2,80,2,16,36.36,1,6,880,80,0,0,8,60,0,32,wbj7asnz,0
9,xxdgeu81,2021-01-21 11:16:51.662779+00:00,2030,4,0,1560,20,0.5,2,35,0,3,2,2,1,1,2,80,2,16,36.36,1,6,880,80,0,0,8,60,0,32,wbj7asnz,0
10,504i25gn,2021-01-21 11:16:51.590042+00:00,2230,5,1,1730,0,0,0,40,0,2,2,2,2,2,0,100,2,16,36.36,1,6,880,80,0,0,8,60,0,32,wbj7asnz,0
11,tcn0caiz,2021-01-21 11:16:51.494081+00:00,1870,1,0,1450,30,0.25,3,32.5,0,4,4,4,3,3,2,70,2,16,36.36,1,6,880,80,0,0,8,60,0,32,wbj7asnz,0
1,wfgl8hda,2021-01-21 11:16:50.839362+00:00,580,10,0,460,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,9,60,0,33,wbj7asnz,0
2,aggl3yve,2021-01-21 11:16:51.158297+00:00,1900,3,0,1510,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,9,60,0,33,wbj7asnz,0
3,bpfehv87,2021-01-21 11:16:51.357821+00:00,2100,8,1,1650,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,9,60,0,33,wbj7asnz,0
4,lpdyleza,2021-01-21 11:16:51.925179+00:00,2370,7,1,1850,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,9,60,0,33,wbj7asnz,0
5,9m91midn,2021-01-21 11:16:51.404784+00:00,2160,2,1,1690,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,9,60,0,33,wbj7asnz,0
6,dvibaj70,2021-01-21 11:16:51.862033+00:00,1700,11,1,1260,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,9,60,0,33,wbj7asnz,0
7,wm8nj720,2021-01-21 11:16:51.269899+00:00,2420,9,1,1930,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,9,60,0,33,wbj7asnz,0
8,ho98lc10,2021-01-21 11:16:51.770022+00:00,1870,6,0,1460,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,9,60,0,33,wbj7asnz,0
9,xxdgeu81,2021-01-21 11:16:51.662779+00:00,2030,4,0,1600,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,9,60,0,33,wbj7asnz,0
10,504i25gn,2021-01-21 11:16:51.590042+00:00,2230,5,1,1770,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,9,60,0,33,wbj7asnz,0
11,tcn0caiz,2021-01-21 11:16:51.494081+00:00,1870,1,0,1490,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,9,60,0,33,wbj7asnz,0
1,wfgl8hda,2021-01-21 11:16:50.839362+00:00,580,10,0,500,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,9,60,0,34,wbj7asnz,0
2,aggl3yve,2021-01-21 11:16:51.158297+00:00,1900,3,1,1550,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,9,60,0,34,wbj7asnz,0
3,bpfehv87,2021-01-21 11:16:51.357821+00:00,2100,8,0,1690,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,9,60,0,34,wbj7asnz,0
4,lpdyleza,2021-01-21 11:16:51.925179+00:00,2370,7,0,1890,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,9,60,0,34,wbj7asnz,0
5,9m91midn,2021-01-21 11:16:51.404784+00:00,2160,2,0,1730,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,9,60,0,34,wbj7asnz,0
6,dvibaj70,2021-01-21 11:16:51.862033+00:00,1700,11,0,1300,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,9,60,0,34,wbj7asnz,0
7,wm8nj720,2021-01-21 11:16:51.269899+00:00,2420,9,0,1970,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,9,60,0,34,wbj7asnz,0
8,ho98lc10,2021-01-21 11:16:51.770022+00:00,1870,6,0,1500,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,9,60,0,34,wbj7asnz,0
9,xxdgeu81,2021-01-21 11:16:51.662779+00:00,2030,4,0,1640,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,9,60,0,34,wbj7asnz,0
10,504i25gn,2021-01-21 11:16:51.590042+00:00,2230,5,0,1810,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,9,60,0,34,wbj7asnz,0
11,tcn0caiz,2021-01-21 11:16:51.494081+00:00,1870,1,0,1530,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,9,60,0,34,wbj7asnz,0
1,wfgl8hda,2021-01-21 11:16:50.839362+00:00,580,10,0,500,,0,4,32.5,1,,,,,,,0,2,17,38.64,1,5,870,79,0,0,9,60,0,35,wbj7asnz,0
2,aggl3yve,2021-01-21 11:16:51.158297+00:00,1900,3,0,1630,20,0.38,2,37.5,0,4,4,3,3,0,2,80,2,17,38.64,1,5,870,79,0,0,9,60,0,35,wbj7asnz,0
3,bpfehv87,2021-01-21 11:16:51.357821+00:00,2100,8,0,1790,0,0.75,0,42.5,0,0,0,1,2,2,0,100,2,17,38.64,1,5,870,79,0,0,9,60,0,35,wbj7asnz,0
4,lpdyleza,2021-01-21 11:16:51.925179+00:00,2370,7,0,1990,0,0.75,0,42.5,0,0,0,0,0,0,1,100,2,17,38.64,1,5,870,79,0,0,9,60,0,35,wbj7asnz,0
5,9m91midn,2021-01-21 11:16:51.404784+00:00,2160,2,1,1820,10,0,1,40,0,1,1,1,1,1,1,90,2,17,38.64,1,5,870,79,0,0,9,60,0,35,wbj7asnz,0
6,dvibaj70,2021-01-21 11:16:51.862033+00:00,1700,11,1,1380,20,0.38,2,37.5,0,0,1,2,3,4,2,80,2,17,38.64,1,5,870,79,0,0,9,60,0,35,wbj7asnz,0
7,wm8nj720,2021-01-21 11:16:51.269899+00:00,2420,9,1,2070,0,0.75,0,42.5,0,0,0,1,1,0,1,100,2,17,38.64,1,5,870,79,0,0,9,60,0,35,wbj7asnz,0
8,ho98lc10,2021-01-21 11:16:51.770022+00:00,1870,6,0,1580,20,0.38,2,37.5,0,2,2,2,3,3,2,80,2,17,38.64,1,5,870,79,0,0,9,60,0,35,wbj7asnz,0
9,xxdgeu81,2021-01-21 11:16:51.662779+00:00,2030,4,1,1710,30,0.19,3,35,0,0,3,2,2,1,1,70,2,17,38.64,1,5,870,79,0,0,9,60,0,35,wbj7asnz,0
10,504i25gn,2021-01-21 11:16:51.590042+00:00,2230,5,1,1910,0,0.75,0,42.5,0,0,1,2,2,3,2,100,2,17,38.64,1,5,870,79,0,0,9,60,0,35,wbj7asnz,0
11,tcn0caiz,2021-01-21 11:16:51.494081+00:00,1870,1,0,1600,30,0.19,3,35,0,4,4,3,3,4,2,70,2,17,38.64,1,5,870,79,0,0,9,60,0,35,wbj7asnz,0
1,wfgl8hda,2021-01-21 11:16:50.839362+00:00,580,10,0,500,,0,4,62.5,1,,,,,,,0,2,29,65.91,5,6,750,68,0,0,9,60,0,36,wbj7asnz,0
2,aggl3yve,2021-01-21 11:16:51.158297+00:00,1900,3,0,1690,40,0,4,62.5,0,4,4,4,4,3,4,60,2,29,65.91,5,6,750,68,0,0,9,60,0,36,wbj7asnz,0
3,bpfehv87,2021-01-21 11:16:51.357821+00:00,2100,8,0,1850,40,0,4,62.5,0,2,2,2,3,3,3,60,2,29,65.91,5,6,750,68,0,0,9,60,0,36,wbj7asnz,0
4,lpdyleza,2021-01-21 11:16:51.925179+00:00,2370,7,1,2090,0,1,0,72.5,0,3,2,1,0,0,3,100,2,29,65.91,5,6,750,68,0,0,9,60,0,36,wbj7asnz,0
5,9m91midn,2021-01-21 11:16:51.404784+00:00,2160,2,1,1900,20,0,2,67.5,0,1,1,1,1,1,2,80,2,29,65.91,5,6,750,68,0,0,9,60,0,36,wbj7asnz,0
6,dvibaj70,2021-01-21 11:16:51.862033+00:00,1700,11,1,1460,20,0,2,67.5,0,0,1,2,3,4,2,80,2,29,65.91,5,6,750,68,0,0,9,60,0,36,wbj7asnz,0
7,wm8nj720,2021-01-21 11:16:51.269899+00:00,2420,9,1,2150,20,0,2,67.5,0,1,1,2,2,1,2,80,2,29,65.91,5,6,750,68,0,0,9,60,0,36,wbj7asnz,0
8,ho98lc10,2021-01-21 11:16:51.770022+00:00,1870,6,0,1640,40,0,4,62.5,0,4,4,4,4,4,3,60,2,29,65.91,5,6,750,68,0,0,9,60,0,36,wbj7asnz,0
9,xxdgeu81,2021-01-21 11:16:51.662779+00:00,2030,4,1,1810,0,0,0,72.5,0,0,0,0,0,0,2,100,2,29,65.91,5,6,750,68,0,0,9,60,0,36,wbj7asnz,0
10,504i25gn,2021-01-21 11:16:51.590042+00:00,2230,5,1,1980,30,0,3,65,0,3,3,3,3,3,3,70,2,29,65.91,5,6,750,68,0,0,9,60,0,36,wbj7asnz,0
11,tcn0caiz,2021-01-21 11:16:51.494081+00:00,1870,1,0,1660,40,0,4,62.5,0,4,4,4,4,4,4,60,2,29,65.91,5,6,750,68,0,0,9,60,0,36,wbj7asnz,0
1,wfgl8hda,2021-01-21 11:16:50.839362+00:00,580,10,0,540,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,10,60,0,37,wbj7asnz,0
2,aggl3yve,2021-01-21 11:16:51.158297+00:00,1900,3,0,1730,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,10,60,0,37,wbj7asnz,0
3,bpfehv87,2021-01-21 11:16:51.357821+00:00,2100,8,0,1890,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,10,60,0,37,wbj7asnz,0
4,lpdyleza,2021-01-21 11:16:51.925179+00:00,2370,7,1,2130,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,10,60,0,37,wbj7asnz,0
5,9m91midn,2021-01-21 11:16:51.404784+00:00,2160,2,1,1940,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,10,60,0,37,wbj7asnz,0
6,dvibaj70,2021-01-21 11:16:51.862033+00:00,1700,11,1,1500,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,10,60,0,37,wbj7asnz,0
7,wm8nj720,2021-01-21 11:16:51.269899+00:00,2420,9,1,2190,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,10,60,0,37,wbj7asnz,0
8,ho98lc10,2021-01-21 11:16:51.770022+00:00,1870,6,0,1680,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,10,60,0,37,wbj7asnz,0
9,xxdgeu81,2021-01-21 11:16:51.662779+00:00,2030,4,1,1850,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,10,60,0,37,wbj7asnz,0
10,504i25gn,2021-01-21 11:16:51.590042+00:00,2230,5,1,2020,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,10,60,0,37,wbj7asnz,0
11,tcn0caiz,2021-01-21 11:16:51.494081+00:00,1870,1,0,1700,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,10,60,0,37,wbj7asnz,0
1,wfgl8hda,2021-01-21 11:16:50.839362+00:00,580,10,0,580,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,10,60,0,38,wbj7asnz,0
2,aggl3yve,2021-01-21 11:16:51.158297+00:00,1900,3,0,1770,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,10,60,0,38,wbj7asnz,0
3,bpfehv87,2021-01-21 11:16:51.357821+00:00,2100,8,0,1930,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,10,60,0,38,wbj7asnz,0
4,lpdyleza,2021-01-21 11:16:51.925179+00:00,2370,7,0,2170,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,10,60,0,38,wbj7asnz,0
5,9m91midn,2021-01-21 11:16:51.404784+00:00,2160,2,0,1980,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,10,60,0,38,wbj7asnz,0
6,dvibaj70,2021-01-21 11:16:51.862033+00:00,1700,11,0,1540,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,10,60,0,38,wbj7asnz,0
7,wm8nj720,2021-01-21 11:16:51.269899+00:00,2420,9,0,2230,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,10,60,0,38,wbj7asnz,0
8,ho98lc10,2021-01-21 11:16:51.770022+00:00,1870,6,1,1720,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,10,60,0,38,wbj7asnz,0
9,xxdgeu81,2021-01-21 11:16:51.662779+00:00,2030,4,0,1890,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,10,60,0,38,wbj7asnz,0
10,504i25gn,2021-01-21 11:16:51.590042+00:00,2230,5,0,2060,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,10,60,0,38,wbj7asnz,0
11,tcn0caiz,2021-01-21 11:16:51.494081+00:00,1870,1,0,1740,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,10,60,0,38,wbj7asnz,0
1,wfgl8hda,2021-01-21 11:16:50.839362+00:00,580,10,0,580,,0,4,32.5,1,,,,,,,0,2,17,38.64,1,4,870,79,0,0,10,60,0,39,wbj7asnz,0
2,aggl3yve,2021-01-21 11:16:51.158297+00:00,1900,3,0,1840,30,0.25,3,35,0,4,4,4,3,2,3,70,2,17,38.64,1,4,870,79,0,0,10,60,0,39,wbj7asnz,0
3,bpfehv87,2021-01-21 11:16:51.357821+00:00,2100,8,1,2030,0,1,0,42.5,0,0,1,1,2,2,1,100,2,17,38.64,1,4,870,79,0,0,10,60,0,39,wbj7asnz,0
4,lpdyleza,2021-01-21 11:16:51.925179+00:00,2370,7,1,2270,0,1,0,42.5,0,0,0,0,0,0,1,100,2,17,38.64,1,4,870,79,0,0,10,60,0,39,wbj7asnz,0
5,9m91midn,2021-01-21 11:16:51.404784+00:00,2160,2,0,2070,10,0.75,1,40,0,1,1,1,1,1,1,90,2,17,38.64,1,4,870,79,0,0,10,60,0,39,wbj7asnz,0
6,dvibaj70,2021-01-21 11:16:51.862033+00:00,1700,11,0,1620,20,0.5,2,37.5,0,0,1,2,3,4,2,80,2,17,38.64,1,4,870,79,0,0,10,60,0,39,wbj7asnz,0
7,wm8nj720,2021-01-21 11:16:51.269899+00:00,2420,9,1,2330,0,1,0,42.5,0,0,0,1,1,0,1,100,2,17,38.64,1,4,870,79,0,0,10,60,0,39,wbj7asnz,0
8,ho98lc10,2021-01-21 11:16:51.770022+00:00,1870,6,0,1800,20,0.5,2,37.5,0,2,2,2,2,3,2,80,2,17,38.64,1,4,870,79,0,0,10,60,0,39,wbj7asnz,0
